LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-122.2951559,37.8662497,2118,EIGHTH ST,,BERKELEY,,,94710,056 196801000,22bcf5fc9b766003
-122.264163,37.8660392,2226,CHANNING WAY,,BERKELEY,,,94704,055 188801100,93e056a348fea462
-122.2902082,37.866239,2206,BYRON ST,,BERKELEY,,,94702,056 198301300,fc4bf811fd4b6ac8
-122.2891927,37.8662229,2208,CURTIS ST,,BERKELEY,,,94702,056 198400700,68f053debdc5f126
-122.2932822,37.8662042,1007,ALLSTON WAY,,BERKELEY,,,94710,056 197402100,1fc651bc783e0e7d
-122.3127275,37.8664286,201,UNIVERSITY AVE,H27,BERKELEY,,,94710,060 900800400,08c97c8341241499
-122.2967512,37.8662721,2109,SIXTH ST,,BERKELEY,,,94710,056 196502400,e80793e69f5f3590
-122.2940115,37.8662539,2126,NINTH ST,,BERKELEY,,,94710,056 197101200,c51e33eb18ebb475
-122.2897558,37.8662696,2209,BYRON ST,,BERKELEY,,,94702,056 198403200,13173de52e40e2c2
-122.2875139,37.8662201,2215,BROWNING ST,,BERKELEY,,,94702,056 198802900,64c3a69553e1c20b
-122.298074,37.8663119,2105,FIFTH ST,,BERKELEY,,,94710,056 196202700,0b9ac45e2c30c680
-122.2612451,37.8660764,2410,DANA ST,,BERKELEY,,,94704,055 188300400,62c8556d09208a60
-122.2755113,37.866156,2309,ROOSEVELT AVE,,BERKELEY,,,94703,055 190503400,5aef0a4136eddd69
-122.2774481,37.8661167,1640,BANCROFT WAY,,BERKELEY,,,94703,055 190900400,0fc37ad5e2257e79
-122.2944794,37.8662749,2121,EIGHTH ST,A,BERKELEY,,,94710,056 197102200,d4a395ccc8df0cf7
-122.2931837,37.8662226,1009,ALLSTON WAY,,BERKELEY,,,94710,056 197402000,3d54b5baf243c056
-122.2598533,37.8660453,2423,HASTE ST,,BERKELEY,,,94704,055 188001100,47ec6a88e3023f4d
-122.2661127,37.8661272,2129,CHANNING WAY,,BERKELEY,,,94704,055 189200701,c71c3afaa5f694d9
-122.275661,37.8662558,2307,ROOSEVELT AVE,,BERKELEY,,,94703,055 190503500,b0c77c17da352962
-122.275071,37.8662263,2308,GRANT ST,,BERKELEY,,,94703,055 190500800,ece9813a7c4b5f74
-122.2885825,37.866318,2205,CURTIS ST,,BERKELEY,,,94702,056 198703500,09b1366a2b5b315b
-122.2796158,37.8662888,2238,CALIFORNIA ST,,BERKELEY,,,94703,056 200101700,208f6907c14c2875
-122.2928794,37.8662844,1015,ALLSTON WAY,,BERKELEY,,,94710,056 197401700,c26f94e76eeebbc4
-122.2739123,37.8660067,2320,MCKINLEY AVE,,BERKELEY,,,94703,055 190400801,11e019e62af984f9
-122.2904438,37.866278,1112,ALLSTON WAY,,BERKELEY,,,94702,056 198303900,8bd7b43135585b5a
-122.2571326,37.8657458,2556,HASTE ST,,BERKELEY,,,94704,055 187504001,3e4425fd7b9553a1
-122.2802609,37.8662059,2249,SPAULDING AVE,,BERKELEY,,,94703,056 200102300,ab19ac494e727535
-122.276161,37.8662554,2304,ROOSEVELT AVE,,BERKELEY,,,94703,055 190800600,029c7dae14a17b04
-122.280156,37.8662206,1529,BANCROFT WAY,,BERKELEY,,,94703,056 200102200,7100bd21e9eb781e
-122.2951937,37.8663556,2116,EIGHTH ST,,BERKELEY,,,94710,056 196800900,6eb604fd04c51e85
-122.2768129,37.8662495,1700,BANCROFT WAY,,BERKELEY,,,94703,055 190800100,8dfd230ea3dcb665
-122.2974682,37.8663208,2102,SIXTH ST,COM,BERKELEY,,,94710,056 196206000,be5d57db7a30cac3
-122.2981018,37.8664001,800,ADDISON ST,,BERKELEY,,,94710,056 196200100,2d4bec998d5e67ee
-122.2800498,37.8662273,1533,BANCROFT WAY,,BERKELEY,,,94703,056 200102100,0f62824522edea81
-122.2967842,37.8663813,2107,SIXTH ST,,BERKELEY,,,94710,056 196502500,c71a1adbf766eeda
-122.2891501,37.8663555,2206,CURTIS ST,,BERKELEY,,,94702,056 198400600,7c73f2a6a1e488ca
-122.2927776,37.8663084,1017,ALLSTON WAY,,BERKELEY,,,94710,056 197401600,d97719a164b3ede4
-122.2671874,37.8662332,2375,SHATTUCK AVE,,BERKELEY,,,94704,055 189201400,8040b489f18c9be5
-122.2955838,37.8660364,2121,SEVENTH ST,,BERKELEY,,,94710,056 196801600,9043cc12bdef23d2
-122.279949,37.8662366,1537,BANCROFT WAY,,BERKELEY,,,94703,056 200102000,1f013ff75dc36d9b
-122.2940449,37.8663618,2124,NINTH ST,,BERKELEY,,,94710,056 197101100,afab4ee369cd0210
-122.266273,37.866163,2125,CHANNING WAY,,BERKELEY,,,94704,055 189200800,2167397f75931170
-122.2875408,37.8663425,2211,BROWNING ST,,BERKELEY,,,94702,056 198803000,391154661b792b4c
-122.2536989,37.8660131,0,DWIGHT WAY,,BERKELEY,,,94704,055 186701200,5436a88427ac852a
-122.2766949,37.8662644,1704,BANCROFT WAY,,BERKELEY,,,94703,055 190800200,2700da3025383cf7
-122.2612817,37.8661926,2406,DANA ST,COM,BERKELEY,,,94704,055 188303300,bf415b9db2b2825c
-122.267106,37.866073,2399,SHATTUCK AVE,,BERKELEY,,,94704,055 189201301,f9da5c4ea52b2ea3
-122.2653679,37.8662148,2201,CHANNING WAY,,BERKELEY,,,94704,055 188701200,473607ab35a18a4b
-122.2945188,37.86638,2119,EIGHTH ST,,BERKELEY,,,94710,056 197102300,0ee93b25178bb8da
-122.2529891,37.8660451,2715,DWIGHT WAY,,BERKELEY,,,94704,055 186701000,ac37d82f6cb72d67
-122.2902368,37.8663687,1122,ALLSTON WAY,,BERKELEY,,,94702,056 198301200,304482db26665a9f
-122.297818,37.8662583,814,ADDISON ST,,BERKELEY,,,94710,056 196202900,4a6022ce9f43e207
-122.2926562,37.8663325,1019,ALLSTON WAY,,BERKELEY,,,94710,056 197401500,ba4608e158c89725
-122.2765693,37.8662344,1706,BANCROFT WAY,,BERKELEY,,,94703,055 190800300,3b5c57cbb6176598
-122.3022104,37.8662947,2070,SECOND ST,,BERKELEY,,,94710,056 195300401,b5548cc4bbc725f4
-122.288176,37.8663708,2210,BROWNING ST,,BERKELEY,,,94702,056 198700700,9ea9bbbb3fa7757c
-122.2697014,37.8661245,2000,DURANT AVE,,BERKELEY,,,94704,055 189501501,3162722536d509c7
-122.2933098,37.8663967,2129,NINTH ST,,BERKELEY,,,94710,056 197402300,c3883d12ac797c31
-122.2835012,37.8663598,2219,ACTON ST,,BERKELEY,,,94702,056 199804600,8feef742708818fe
-122.2668019,37.8661474,2113,CHANNING WAY,,BERKELEY,,,94704,055 189201102,167dd25c48854664
-122.2843513,37.8663478,2218,ACTON ST,,BERKELEY,,,94702,056 199300600,5a6fc5081e264af5
-122.2527238,37.8660632,2727,DWIGHT WAY,,BERKELEY,,,94704,055 186700900,c71ce2f06ac36fa3
-122.2764232,37.8662538,1710,BANCROFT WAY,,BERKELEY,,,94703,055 190800400,c0acb021fa143557
-122.2501185,37.8661303,2851,DWIGHT WAY,,BERKELEY,,,94704,055 186501200,5aa55cf79ff890ee
-122.2533556,37.8660446,2709,DWIGHT WAY,,BERKELEY,,,94704,055 186701100,18cb9109e1694f5c
-122.2796279,37.8663777,2236,CALIFORNIA ST,,BERKELEY,,,94703,056 200101600,5b7cc03d7067dd6c
-122.2865071,37.8663309,2215,BONAR ST,,BERKELEY,,,94702,056 199100110,203c9f2cc8feef4b
-122.252193,37.8660861,2737,DWIGHT WAY,,BERKELEY,,,94704,055 186700600,13d4fc88fb188216
-122.2871296,37.8663974,2210,BONAR ST,,BERKELEY,,,94702,056 198800800,de7e2169e3f802d5
-122.2977098,37.8663964,816,ADDISON ST,,BERKELEY,,,94710,056 196200300,65d0e84de74d5582
-122.283209,37.8662841,1411,ACROFT CT,,BERKELEY,,,94702,056 199804300,e7cbccebb8528559
-122.2659988,37.8662675,2332,FULTON ST,,BERKELEY,,,94704,055 189200300,02683074e253fefb
-122.2743837,37.8663004,2309,GRANT ST,,BERKELEY,,,94703,055 190402700,467e588a76ec8e2a
-122.269289,37.866195,2020,DURANT AVE,,BERKELEY,,,94704,055 189501801,36498e3470e7a596
-122.2897851,37.8664054,1128,ALLSTON WAY,,BERKELEY,,,94702,056 198400100,250121b17a63f383
-122.2497722,37.8661551,2448,PROSPECT ST,,BERKELEY,,,94704,055 186501100,e98551cf39be5655
-122.2963793,37.8664488,2110,SEVENTH ST,,BERKELEY,,,94710,056 196500700,3a07e66c6c0c03bb
-122.2830678,37.8663072,1415,ACROFT CT,,BERKELEY,,,94702,056 199804200,0445ff79e56558c9
-122.252021,37.8661009,2741,DWIGHT WAY,,BERKELEY,,,94704,055 186700500,37554d1fe7055cf3
-122.2524558,37.8660887,2729,DWIGHT WAY,,BERKELEY,,,94704,055 186700801,8c3b98d5519b3657
-122.2896391,37.8663766,1130,ALLSTON WAY,,BERKELEY,,,94702,056 198400200,63bebc434eeb2d0d
-122.2559438,37.8661143,2455,BOWDITCH ST,,BERKELEY,,,94704,055 187401300,9b322cbd89cdefae
-122.2507586,37.8661352,2450,WARRING ST,,BERKELEY,,,94704,055 186600700,d32ac7ca3fc990d9
-122.2923189,37.8663964,1023,ALLSTON WAY,,BERKELEY,,,94710,056 197701700,131049207fac39d2
-122.2665289,37.866184,2121,CHANNING WAY,,BERKELEY,,,94704,055 189200902,7e82337ceecebbb5
-122.2761705,37.8663686,1718,BANCROFT WAY,,BERKELEY,,,94703,055 190800500,706313d34b922238
-122.2952284,37.8664616,2114,EIGHTH ST,,BERKELEY,,,94710,056 196800800,356369efb6255f22
-122.2623464,37.8659486,2337,HASTE ST,,BERKELEY,,,94704,055 188302401,78e48e7790cb7b95
-122.2829256,37.866334,1419,ACROFT CT,,BERKELEY,,,94702,056 199804100,f7438afb4ee0ee3c
-122.3015622,37.8664948,2019,SECOND ST,,BERKELEY,,,94710,056 195400600,740622aa8e3d2c2c
-122.2895056,37.8663912,1134,ALLSTON WAY,,BERKELEY,,,94702,056 198400300,066f64c3e4732468
-122.2940801,37.866468,2122,NINTH ST,,BERKELEY,,,94710,056 197101000,1911027d6e8ab947
-122.2750847,37.8663513,2304,GRANT ST,,BERKELEY,,,94703,055 190500700,0314bd35cdf436da
-122.2957151,37.8664799,2113,SEVENTH ST,,BERKELEY,,,94710,056 196801700,96dc4b7f813b8b0b
-122.2517948,37.8661162,2498,PIEDMONT AVE,,BERKELEY,,,94704,055 186700401,b9bddf94927bfe3b
-122.2653903,37.8663247,2345,FULTON ST,,BERKELEY,,,94704,055 188701300,90af2ab35d8dd468
-122.2875649,37.8664509,2209,BROWNING ST,,BERKELEY,,,94702,056 198803100,54fffa7c7a566372
-122.2801287,37.8664178,2237,SPAULDING AVE,,BERKELEY,,,94703,056 200102400,06c3e6cedc9fa00e
-122.2488672,37.8662046,2907,DWIGHT WAY,,BERKELEY,,,94704,055 185601100,1528ad4064e7d2ab
-122.2921897,37.8664212,1027,ALLSTON WAY,,BERKELEY,,,94710,056 197701600,8e92d961744da673
-122.282781,37.866345,1423,ACROFT CT,,BERKELEY,,,94702,056 199804000,c808f7a63a3a70af
-122.279854,37.8663133,1541,BANCROFT WAY,,BERKELEY,,,94703,056 200101900,e26ca9f02f889234
-122.2945508,37.8664865,2117,EIGHTH ST,,BERKELEY,,,94710,056 197102400,851fcedbfdcbe349
-122.2473572,37.8644205,1,TANGLEWOOD RD,,BERKELEY,,,94705,048H769000400,98fdb2b4c1b6125b
-122.2893699,37.8664096,1138,ALLSTON WAY,,BERKELEY,,,94702,056 198400400,fce59272faf35f6e
-122.2974832,37.8665068,2100,SIXTH ST,,BERKELEY,,,94710,056 196200400,4c5cd51b95d8f72f
-122.2595372,37.8661708,2433,HASTE ST,,BERKELEY,,,94704,055 188002104,3aadb12e17654e50
-122.2790777,37.866351,1601,BANCROFT WAY,,BERKELEY,,,94703,056 200702501,0d46a297d6acfc4b
-122.2613071,37.8663069,2402,DANA ST,,BERKELEY,,,94704,055 188300200,d928ea8f9699e2f1
-122.2928684,37.8664853,2128,TENTH ST,,BERKELEY,,,94710,056 197401400,7930e1c8f3ae2ef8
-122.2510977,37.8661681,2499,PIEDMONT AVE,,BERKELEY,,,94704,055 186600801,ce51f06e749f4dbd
-122.2487136,37.8662148,2909,DWIGHT WAY,,BERKELEY,,,94704,055 185601000,2fd53cb99dbf0e97
-122.2593362,37.8661952,2435,HASTE ST,,BERKELEY,,,94704,055 188000700,aedbc502073cb4cb
-122.2756752,37.8663954,1730,BANCROFT WAY,,BERKELEY,,,94703,055 190500100,1b7a78e25afc7cae
-122.2580989,37.8662721,2509,HASTE ST,,BERKELEY,,,94704,055 187500300,33cc2322df861acc
-122.2920551,37.8664507,1033,ALLSTON WAY,,BERKELEY,,,94710,056 197701500,a05e8e932253e4a8
-122.2621744,37.8662057,2320,CHANNING WAY,,BERKELEY,,,94704,055 188302600,399b7e41828b3e35
-122.2537249,37.8662687,2435,COLLEGE AVE,,BERKELEY,,,94704,055 186701300,7fb23308396dbdbf
-122.2583606,37.8662482,2503,HASTE ST,,BERKELEY,,,94704,055 187500400,0257916c90437d2a
-122.283504,37.8664627,2215,ACTON ST,,BERKELEY,,,94702,056 199804700,ac28b33be6a58696
-122.2671659,37.8663498,2367,SHATTUCK AVE,,BERKELEY,,,94704,055 189201500,1b6df8b509b1e53a
-122.2789017,37.8663747,1605,BANCROFT WAY,,BERKELEY,,,94703,056 200702401,92a22e49c01dbbb2
-122.2796319,37.8664663,2234,CALIFORNIA ST,,BERKELEY,,,94703,056 200101500,cd27da76195479ba
-122.2933433,37.8665094,2125,NINTH ST,,BERKELEY,,,94710,056 197403800,e63f84b4fd517bfa
-122.3023237,37.8665481,0,SECOND ST,,BERKELEY,,,94710,056 195300300,885309df71370c2d
-122.2590292,37.8661924,2432,TELEGRAPH AVE,,BERKELEY,,,94704,055 188000501,121356f514186b5b
-122.2485479,37.8662437,2450,HILLSIDE AVE,,BERKELEY,,,94704,055 185600900,f9615c03e83dc5b5
-122.2891788,37.866492,1142,ALLSTON WAY,,BERKELEY,,,94702,056 198400500,bf88603b94853c57
-122.2660981,37.8663625,2328,FULTON ST,,BERKELEY,,,94704,055 189200201,b942e65906b14aa3
-122.2871576,37.8665042,2206,BONAR ST,,BERKELEY,,,94702,056 198800700,0c707fcc7f2636fd
-122.2755239,37.8663645,1732,BANCROFT WAY,,BERKELEY,,,94703,055 190500200,7de154ed67278bce
-122.2778792,37.8664384,1631,BANCROFT WAY,,BERKELEY,,,94703,056 200802300,853962cbdbbd4bfb
-122.2619139,37.8662412,2328,CHANNING WAY,,BERKELEY,,,94704,055 188302700,6c6ab574ff408a2f
-122.2787186,37.8663991,1609,BANCROFT WAY,,BERKELEY,,,94703,056 200702301,d2c288e42a572e18
-122.2919018,37.8664802,1035,ALLSTON WAY,,BERKELEY,,,94710,056 197701400,0ac134399389175f
-122.2753849,37.8663818,1734,BANCROFT WAY,,BERKELEY,,,94703,055 190500300,52017af92909200b
-122.2952579,37.8665593,2112,EIGHTH ST,,BERKELEY,,,94710,056 196800700,07aebc98e6f27afd
-122.2617433,37.8662624,2332,CHANNING WAY,,BERKELEY,,,94704,055 188302800,3d391ad7194a6ff9
-122.2785654,37.8664152,1617,BANCROFT WAY,,BERKELEY,,,94703,056 200702200,c39845ccc2182588
-122.275267,37.8664685,1736,BANCROFT WAY,,BERKELEY,,,94703,055 190500400,5f127db8ccab5412
-122.2887562,37.8664884,1200,ALLSTON WAY,,BERKELEY,,,94702,056 198700100,131c37adb3e68678
-122.2784577,37.8664304,1619,BANCROFT WAY,,BERKELEY,,,94703,056 200702100,6fcc207d4bdacafa
-122.2992352,37.8665308,731,ADDISON ST,,BERKELEY,,,94710,056 196001203,b4a762d3e24e953a
-122.2941156,37.8665739,2118,NINTH ST,,BERKELEY,,,94710,056 197100900,b56b03463370e560
-122.2751654,37.866482,1740,BANCROFT WAY,,BERKELEY,,,94703,055 190500500,ba7bee59040a7a18
-122.2588952,37.8663847,2426,TELEGRAPH AVE,,BERKELEY,,,94704,055 188000400,c6ec4aee095bb2f8
-122.2969647,37.86654,828,ADDISON ST,COM,BERKELEY,,,94710,056 196502800,b9a831e8299acfa1
-122.2615692,37.8662851,2336,CHANNING WAY,,BERKELEY,,,94704,055 188302900,b08204088c598636
-122.2493126,37.866235,2455,PROSPECT ST,,BERKELEY,,,94704,055 185601300,549820eb9f35da4f
-122.2957472,37.8665874,2111,SEVENTH ST,,BERKELEY,,,94710,056 196801800,9cfa9dbcdfcaf634
-122.2783428,37.8664439,1621,BANCROFT WAY,,BERKELEY,,,94703,056 200702000,9ce1c71b28ff8087
-122.2886193,37.8665073,1206,ALLSTON WAY,,BERKELEY,,,94702,056 198700200,c32e265f56e11a33
-122.2945859,37.8665912,2115,EIGHTH ST,,BERKELEY,,,94710,056 197102500,dd5db98843f86952
-122.2796961,37.8665503,2232,CALIFORNIA ST,,BERKELEY,,,94703,056 200101400,6de6248687ed4dce
-122.2929049,37.8665922,2124,TENTH ST,COM,BERKELEY,,,94710,056 197403400,344ac5f40cdb960b
-122.2631623,37.8664617,2347,ELLSWORTH ST,,BERKELEY,,,94704,055 188400901,8f3d5189bf91964b
-122.2968303,37.8665682,832,ADDISON ST,,BERKELEY,,,94710,056 196500200,c4be096a7fe6c649
-122.2654147,37.8664365,2333,FULTON ST,,BERKELEY,,,94704,055 188701400,a8ebd4b12a1f19ff
-122.268271,37.86621,2352,SHATTUCK AVE,,BERKELEY,,,94704,055 189501805,13d226929dd40179
-122.2498059,37.8663318,2446,PROSPECT ST,,BERKELEY,,,94704,055 186501000,5f15aa9b2e36e430
-122.2989833,37.8665809,735,ADDISON ST,,BERKELEY,,,94710,056 196001204,71484683b4bfe25d
-122.2801334,37.8665388,2233,SPAULDING AVE,,BERKELEY,,,94703,056 200102500,85f9a0137bcf3ab2
-122.2490574,37.8662595,2903,DWIGHT WAY,,BERKELEY,,,94704,055 185601200,d0e095c469307159
-122.2520522,37.8663428,2442,PIEDMONT AVE,,BERKELEY,,,94704,055 186700300,da59d959b5b5c034
-122.2749942,37.8665028,2300,GRANT ST,,BERKELEY,,,94703,055 190500600,a33f221bb21ff04d
-122.2884859,37.8665251,1208,ALLSTON WAY,,BERKELEY,,,94702,056 198700300,b47a24e2d288667b
-122.2467895,37.8663248,2983,DWIGHT WAY,,BERKELEY,,,94704,055 185303800,37435b309e88c0d6
-122.2772439,37.866524,2246,MCGEE AVE,,BERKELEY,,,94703,056 200801900,a9d1c1e3a4860d91
-122.2916487,37.8665309,2198,SAN PABLO AVE,,BERKELEY,,,94702,056 197701300,221ba533e85606dd
-122.2822304,37.866418,2220,SACRAMENTO ST,COM,BERKELEY,,,94702,056 199806500,8894d60a09a86a5c
-122.2835154,37.8665676,2213,ACTON ST,,BERKELEY,,,94702,056 199804802,9a323dfa01d1a5d2
-122.2967243,37.8665894,836,ADDISON ST,,BERKELEY,,,94710,056 196500300,a881f8867cd321b9
-122.2465367,37.8663367,2997,DWIGHT WAY,,BERKELEY,,,94704,055 185303400,99f6b68702a41cf5
-122.2613352,37.8664316,2400,DANA ST,,BERKELEY,,,94704,055 188300100,4aa587887825e1ea
-122.265134,37.8663599,2211,CHANNING WAY,,BERKELEY,,,94704,055 188701100,307da60516f0e369
-122.2883505,37.8665423,1210,ALLSTON WAY,,BERKELEY,,,94702,056 198700400,50d649add9eb2d7b
-122.2922203,37.8666144,2125,TENTH ST,COM,BERKELEY,,,94710,056 197702500,7542d6b02772293b
-122.3026809,37.8663832,1,BOLIVAR DR,,BERKELEY,,,94710,060 252100201,e5a52af76c234366
-122.2789609,37.8665596,2237,CALIFORNIA ST,,BERKELEY,,,94703,056 200702600,7edda9fae666846f
-122.2988207,37.8666145,741,ADDISON ST,,BERKELEY,,,94710,056 196001100,7388ed3c16888f6b
-122.2966182,37.8666101,838,ADDISON ST,,BERKELEY,,,94710,056 196500400,2c93b6e20c47057d
-122.2450486,37.8663526,520,DWIGHT PL,,BERKELEY,,,94704,055 185502200,1edcd233f2bd5c3b
-122.2882112,37.8665597,1216,ALLSTON WAY,,BERKELEY,,,94702,056 198700500,216d16826a1a00a9
-122.2583243,37.8664279,2433,TELEGRAPH AVE,,BERKELEY,,,94704,055 187500500,b6ed7e1d2e614ccd
-122.2537513,37.8664054,2431,COLLEGE AVE,,BERKELEY,,,94704,055 186701400,ca801e9ad725f3d6
-122.264969,37.8663805,2215,CHANNING WAY,,BERKELEY,,,94704,055 188701000,af040a6fb18d5e0a
-122.284119,37.8666187,2206,ACTON ST,,BERKELEY,,,94702,056 199300400,56dd5c2c4385b178
-122.2880763,37.8665771,2200,BROWNING ST,,BERKELEY,,,94702,056 198700600,015a4d8831d70400
-122.2742548,37.8665324,1808,BANCROFT WAY,,BERKELEY,,,94703,055 190400200,2fceb227fa99f8c7
-122.2946191,37.8666973,2113,EIGHTH ST,,BERKELEY,,,94710,056 197102600,b227d9f9141112b9
-122.2809752,37.8663321,2235,SACRAMENTO ST,,BERKELEY,,,94702,056 199902001,12ba453a776c94c5
-122.2775445,37.8665503,1643,BANCROFT WAY,,BERKELEY,,,94703,056 200802100,d82e3aa53825beb1
-122.2929378,37.8666984,2122,TENTH ST,,BERKELEY,,,94710,056 197401200,3ffb8caa682a1795
-122.296323,37.8666694,850,ADDISON ST,,BERKELEY,,,94710,056 196500600,f9869e2dbe40cae8
-122.287735,37.8666231,2203,BROWNING ST,,BERKELEY,,,94702,056 198800100,4c30dcf4474d1ee7
-122.2508345,37.8663913,2438,WARRING ST,,BERKELEY,,,94704,055 186600600,ad5b21773b11827a
-122.274123,37.8665303,1812,BANCROFT WAY,,BERKELEY,,,94703,055 190400300,2c690d5501266474
-122.2774108,37.8665691,1647,BANCROFT WAY,,BERKELEY,,,94703,056 200802000,1ea1b2ba1649320c
-122.253133,37.8663805,2716,HASTE ST,,BERKELEY,,,94704,055 186701700,f5fcb1de281ea209
-122.2785198,37.8666284,2234,JEFFERSON AVE,,BERKELEY,,,94703,056 200701900,0f2c7468b13d191f
-122.2876002,37.8666414,1230,ALLSTON WAY,,BERKELEY,,,94702,056 198800202,05f778deadf48df2
-122.2975888,37.8667705,2040,SIXTH ST,,BERKELEY,,,94710,056 196101300,8966b0dbbc433e7e
-122.2835281,37.8666744,2211,ACTON ST,,BERKELEY,,,94702,056 199804900,c75a75b39127657d
-122.2902993,37.866689,2144,BYRON ST,,BERKELEY,,,94702,056 198301000,8fa7c20fe04bb258
-122.2644066,37.866454,2225,CHANNING WAY,,BERKELEY,,,94704,055 188700700,7e55815d45c55a7d
-122.2671908,37.8665287,2349,SHATTUCK AVE,,BERKELEY,,,94704,055 189201600,d9829796dee8bc8e
-122.2812327,37.8667094,2221,SACRAMENTO ST,,BERKELEY,,,94702,056 199902100,0f09d737fe7c3734
-122.2739826,37.8665484,1816,BANCROFT WAY,,BERKELEY,,,94703,055 190400400,7ee7657fa5d7b687
-122.258353,37.8665307,2411,TELEGRAPH AVE,,BERKELEY,,,94704,055 187500600,acc4fffc35e1c0f9
-122.3016258,37.8666958,2013,SECOND ST,,BERKELEY,,,94710,056 195400801,e2b6118d27fcaafd
-122.2529639,37.8663957,2720,HASTE ST,,BERKELEY,,,94704,055 186701800,4093d0434e39d92e
-122.2789732,37.8666647,2235,CALIFORNIA ST,,BERKELEY,,,94703,056 200702700,e1e2db9ddeb2bf6c
-122.2765606,37.8666329,1709,BANCROFT WAY,,BERKELEY,,,94703,056 200902101,d3d3674aeeef7bc9
-122.2772573,37.8666601,2240,MCGEE AVE,,BERKELEY,,,94703,056 200801800,42585fd7f363664c
-122.2520163,37.8664879,2434,PIEDMONT AVE,,BERKELEY,,,94704,055 186700200,05817eb1a501ef67
-122.263189,37.8665996,2343,ELLSWORTH ST,,BERKELEY,,,94704,055 188401001,4d678581a64baf79
-122.280142,37.8666731,2229,SPAULDING AVE,,BERKELEY,,,94703,056 200102600,8076dcc41907b949
-122.2874675,37.8666603,1234,ALLSTON WAY,,BERKELEY,,,94702,056 198800203,431db78af2f2d95c
-122.2841316,37.8667145,2204,ACTON ST,,BERKELEY,,,94702,056 199300300,2d9cd28fcc533756
-122.2641907,37.8664818,2233,CHANNING WAY,,BERKELEY,,,94704,055 188700600,8fb01d4637be9974
-122.2738829,37.8664557,2304,MCKINLEY AVE,,BERKELEY,,,94703,055 190400501,c77d4142d1289bac
-122.3024681,37.8667265,600,UNIVERSITY AVE,,BERKELEY,,,94710,056 195300101,873b5afe3f0f1081
-122.2465211,37.8664816,2995,DWIGHT WAY,,BERKELEY,,,94704,055 185303500,e528e93fbc496ce8
-122.28733,37.8666774,1236,ALLSTON WAY,,BERKELEY,,,94702,056 198800400,6f2d965496b85e5e
-122.2527928,37.8664157,2724,HASTE ST,,BERKELEY,,,94704,055 186701900,7a6c3fad4b1b2180
-122.2501179,37.8663941,2461,WARRING ST,,BERKELEY,,,94704,055 186501300,9676892cef745b93
-122.2640276,37.8664993,2235,CHANNING WAY,,BERKELEY,,,94704,055 188700500,350b3a44ed37eec6
-122.2797072,37.8667257,2228,CALIFORNIA ST,,BERKELEY,,,94703,056 200101200,eddf118b13d192ef
-122.2768382,37.8666328,1701,BANCROFT WAY,,BERKELEY,,,94703,056 200902300,6ae5e0130c6f4cb9
-122.276275,37.8666679,1715,BANCROFT WAY,,BERKELEY,,,94703,056 200901900,da9d52573e764647
-122.2959622,37.8667401,2105,SEVENTH ST,,BERKELEY,,,94710,056 196800100,0992157fbff0f027
-122.2778435,37.8666976,2237,JEFFERSON AVE,,BERKELEY,,,94703,056 200802500,a03155d6e9193a67
-122.2560629,37.8665273,2605,HASTE ST,,BERKELEY,,,94704,055 187301400,382781b747e263e4
-122.2832432,37.8666459,1408,ALLSTON WAY,,BERKELEY,,,94702,056 199804803,ed44fedfa364929b
-122.2451095,37.8664865,520,DWIGHT PL,,BERKELEY,,,94704,055 185502100,fbe8fcd6094d978c
-122.2941829,37.8667865,2112,NINTH ST,,BERKELEY,,,94710,056 197100700,0526a110aa46a53f
-122.3022073,37.8667836,618,UNIVERSITY AVE,,BERKELEY,,,94710,056 195300200,ed7f1a1d4b9c32e3
-122.2667814,37.8665123,2110,DURANT AVE,,BERKELEY,,,94704,055 189201801,c18044cb1f08cfda
-122.2526174,37.8664392,2728,HASTE ST,,BERKELEY,,,94704,055 186702000,befa4b2f73425679
-122.2638632,37.8665201,2239,CHANNING WAY,,BERKELEY,,,94704,055 188700400,d35e87fe87292803
-122.2766973,37.8666532,1703,BANCROFT WAY,,BERKELEY,,,94703,056 200902200,fb0dc9bd874703b9
-122.2761156,37.8666886,1717,BANCROFT WAY,,BERKELEY,,,94703,056 200901800,872d925ac2796dcc
-122.2871392,37.8667701,1244,ALLSTON WAY,,BERKELEY,,,94702,056 198800500,77fefe0cc0270b3d
-122.2808694,37.8667511,2228,SPAULDING AVE,,BERKELEY,,,94703,056 199901000,66b99d9484ab027e
-122.2829649,37.8666429,2212,SACRAMENTO ST,,BERKELEY,,,94702,056 199801400,26828cf76bbc5072
-122.2487444,37.8665202,2440,HILLSIDE AVE,,BERKELEY,,,94704,055 185600700,18ed46af4148f3f6
-122.2946539,37.8668056,2111,EIGHTH ST,,BERKELEY,,,94710,056 197102700,d17857ec4a6e66e2
-122.2934359,37.8667856,2117,NINTH ST,,BERKELEY,,,94710,056 197402601,f01da016eb8c0db5
-122.2958119,37.8667708,906,ADDISON ST,,BERKELEY,,,94710,056 196800200,8156c9e028e5fff1
